Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media
2019-05-27,0.7946980173659406,0.0,28.5,16.8,83.0,40.0,66.5,920.2541666666667,21.702083333333334
2019-05-28,0.8507943480035364,0.0,28.7,16.5,90.0,38.0,66.5,919.9125,22.081250000000004
2019-05-29,0.6357584138927526,0.0,29.0,16.3,91.0,38.0,68.95833333333333,920.3333333333335,21.987500000000004
2019-05-30,1.1842558690159115,0.0,28.1,17.0,88.0,44.0,66.625,919.9291666666668,22.070833333333333
2019-05-31,1.0221998027295238,0.0,28.9,15.6,89.0,39.0,64.33333333333333,918.7249999999999,21.91041666666667
2019-06-01,0.7728827776735422,0.0,29.7,16.4,87.0,30.0,60.333333333333336,918.1999999999999,22.489583333333332
2019-06-02,0.5827785460683564,0.0,29.9,15.2,91.0,25.0,58.75,919.0624999999999,22.483333333333334
2019-06-03,1.1749064805763123,0.0,28.5,16.2,88.0,43.0,65.625,920.5875,21.764583333333327
2019-06-04,0.8663766620695353,0.0,25.5,14.2,93.0,30.0,73.125,922.3000000000001,18.833333333333332
2019-06-05,2.27190139082263,0.0,23.2,12.5,75.0,34.0,56.75,924.2208333333333,17.125
2019-06-06,1.8948093904254586,0.0,22.9,12.1,84.0,38.0,60.5,924.2666666666668,17.020833333333332
2019-06-07,1.255934513719506,0.0,24.1,11.2,88.0,31.0,61.125,923.5500000000002,17.49375
2019-06-08,0.5547303807495585,0.0,23.6,11.6,86.0,36.0,64.08333333333333,922.6166666666668,17.022916666666667
2019-06-09,1.3307296212363007,0.0,23.6,11.7,91.0,39.0,66.08333333333333,923.8916666666665,17.381249999999998
2019-06-10,1.6049783487978801,0.0,24.3,11.4,87.0,39.0,63.083333333333336,924.7333333333331,18.089583333333334
2019-06-11,1.6704240678750757,0.0,24.4,15.1,85.0,53.0,71.75,924.0625000000001,19.087500000000002
2019-06-12,1.620560662863879,0.0,24.5,16.5,82.0,54.0,70.08333333333333,924.0833333333334,19.9375
2019-06-13,1.7483356382050694,0.0,26.2,16.4,87.0,44.0,67.16666666666667,924.8666666666668,20.66875
2019-06-14,1.5426490925338845,0.0,27.0,15.9,84.0,30.0,62.875,924.9958333333337,20.599999999999998
2019-06-15,1.4834362990830892,0.0,26.7,16.8,81.0,39.0,63.416666666666664,924.7458333333333,20.47083333333333
2019-06-16,0.897541290201533,0.0,25.6,14.6,86.0,36.0,62.166666666666664,925.0916666666667,19.820833333333333
2019-06-17,0.9037742158279326,0.0,25.5,13.3,86.0,40.0,64.5,924.3125,19.120833333333334
2019-06-18,1.2870991418515036,0.0,26.0,13.7,88.0,40.0,64.75,923.3166666666666,19.31041666666667
2019-06-19,0.9442882323995294,0.0,26.8,15.9,78.0,31.0,53.5,922.9666666666667,21.15416666666667
2019-06-20,0.6700395048379499,0.0,27.4,13.6,88.0,31.0,60.0,923.5208333333334,19.81875
2019-06-21,1.8355965969746633,0.0,25.0,15.4,76.0,41.0,61.5,926.2916666666665,19.35416666666667
2019-06-22,1.1717900177631129,0.0,24.4,13.3,91.0,47.0,72.875,927.8666666666667,18.020833333333332
2019-06-23,1.3556613237418988,0.0,24.9,15.5,84.0,44.0,67.75,925.8833333333331,19.170833333333334
2019-06-24,0.8258626454979383,0.0,26.7,14.3,91.0,39.0,67.04166666666667,921.8250000000002,20.039583333333333
2019-06-25,0.9349388439599303,0.0,28.0,15.9,87.0,39.0,67.58333333333333,919.8333333333331,20.714583333333334
2019-06-26,1.0253162655427235,0.0,29.2,17.5,80.0,28.0,59.583333333333336,920.5958333333334,22.00416666666667
2019-06-27,1.2123040343347093,0.0,28.4,18.3,74.0,32.0,56.25,922.2833333333334,22.322916666666664
2019-06-28,1.8729941507330599,0.0,26.5,18.2,79.0,34.0,59.083333333333336,923.375,21.568749999999994
2019-06-29,1.8605282994802608,0.0,26.1,16.2,77.0,44.0,63.583333333333336,923.2750000000001,19.84375
2019-06-30,0.8040474058055399,0.0,27.3,14.5,87.0,27.0,60.125,922.5374999999999,20.25416666666667
2019-07-01,0.6544571907719511,0.0,27.4,14.6,89.0,30.0,61.875,921.0958333333334,20.370833333333334
2019-07-02,0.5547303807495587,0.0,27.4,12.9,87.0,29.0,57.666666666666664,917.4458333333333,19.816666666666663
2019-07-03,0.8227461826847386,0.0,28.9,13.4,85.0,26.0,54.291666666666664,916.2541666666666,20.166666666666664
2019-07-04,0.9536376208391288,0.0,28.8,13.9,77.0,22.0,49.25,916.9833333333335,20.847916666666666
2019-07-05,1.2528180509063065,0.0,27.8,15.7,75.0,36.0,56.375,918.3749999999999,21.43958333333333
2019-07-06,1.6205606628638791,0.0,23.6,14.3,84.0,25.0,55.333333333333336,920.8499999999999,18.679166666666667
2019-07-07,1.137508926817915,0.0,23.2,7.3,77.0,23.0,49.125,923.3916666666668,15.172916666666667
2019-07-08,2.1036123989098425,0.0,21.4,10.4,71.0,38.0,54.458333333333336,926.1666666666666,15.385416666666664
2019-07-09,1.7202874728862714,0.0,22.3,10.5,76.0,32.0,56.0,926.1416666666669,15.8875
2019-07-10,1.4024082659398953,0.0,22.8,11.0,75.0,33.0,56.083333333333336,924.9999999999997,16.37708333333333
2019-07-11,0.7884650917395413,0.0,24.7,9.8,86.0,23.0,53.875,922.4041666666666,16.929166666666664
2019-07-12,0.7386016867283448,0.0,26.2,9.6,86.0,27.0,57.541666666666664,921.3250000000002,17.622916666666665
